"nature","section","section2","section3","comite"
"MCF","27","","","Professeurs et assimilés:
Stéphane Delaplace (UVSQ)
Jean-Michel Fourneau (UVSQ)
Danièle Gardy (UVSQ)
Evripides Bampis (Paris 6)
Pascal Berthomé (Orléans)
Franck Petit (Paris 6)

Maîtres de conférences et assimilés:
Johanne Cohen (CNRS, UVSQ)
Isabelle Robba (UVSQ)
Sandrine Vial (UVSQ)
Ferhan Pekergin (Paris 13)
Yann Ponty (CNRS, Polytechnique)
Marc-Antoine Weisser (Supelec)"
"MCF","25","","","Membres locaux :

Patrick HILD (Pr.)
Philippe LEBACQUE
Christian MAIRE
Thong NGUYEN QUANG DO
Juan-Pablo ORTEGA
Hassan OUKHABA


Membres extérieurs

Xavier CARUSO
Gaëtan CHENEVIER
Jean-Marc COUVEIGNES
Patrick DEHORNOY
Stéphane LOUBOUTIN
Jérôme POINEAU


"
"MCF","25","","","Boutabaa, Abdelbaki
Brumley, Farrell
Dumas, François
Fouvry, Etienne
Habsieger Laurent
Heiermann, Volker 	
Manchon, Dominique
Pazuki, Fabien 
Rebolledo, Marusia
Royer, Emmanuel	(Président)
Secherre, Vincent 
Vinatier, Stephane
		
		
		
		
		"
"MCF","26","25","","Membres Locaux A :

Y. Baraud 
F. Delarue
S. Descombes

Membres Locaux B :

L. Michel
P. Reynaud
C. Scheid

Membres Extérieurs A :

G. Ben Arous (NYU)
F. Comets (P7)
M. Hoffmann (ENSAE)

Membres Extérieurs B :

E. Le Pennec (INRIA)
M. Merle (P7)
R. Rhodes (P9)"
"MCF","27","","","Membres internes :
Iréna Rusu (PR)
Frédéric Benhamou (PR)
Pierre Cointe (PR)
Damien Eveillard (MCF)
Alexandre Goldsztejn (CR)
Anthony Przybylski (MCF)

Membres externes :
Alain Denise (PR)
Daniel Vanderpooten (PR)
Patrick Gros (DR)
Arnaud Gotlieb (CR)
Stéphane Vialette (CR)
André Rossi (MCF)"
"MCF","26","","","Francois Bouchut
Laurent Desvillettes
Linda El Alaoui
Robert Eymard
Edwige Godlewski
Ludovic Goudenege
Olivier Guedon
Laurence Halpern
Stéphane Labbé
Alain Prignet
Jacques Printems
Francis Ribaud
"
"MCF","27","","","\N"
"PR","25","26","","\N"
"MCF","25","","","BERGER Roland (Président, PR 25), BOUKROUCHE Mahdi (PR 26), ESSOUABRI Driss (PR 25) FAUQUANT-MILLET Florence (MC 25), PICHEREAU Anne (MC 25)

CALAQUE Damien (MC 25, Lyon 1 et ETHZ (Zurich)), CHAPOTON Frédéric (CR 25, Lyon 1), DUMAS François (PR 25, Clermont-Ferrand 2), ROGER Claude (PR 25, Lyon 1), USHIROBIRA Rosane (MC 25, Dijon et INRIA Lille)."
"MCF","26","","","\N"
"MCF","27","","","BARTHOU Denis, Professeur des Universités, Université Bordeaux 1
BEN OTHMAN Jalel, Maître de Conférences, UVSQ
BERGER Thierry (Président), Professeur des Universités, Université de Limoges
ELBAZ-VINCENT Philippe, Professeur des Universités, Université Joseph-Fourier, Grenoble
FOUQUE Pierre-Alain, Maître de Conférences, ENS Paris
GOUBIN Louis, Professeur des Universités, UVSQ
LAGUILLAUMIE Fabien, Maître de Conférences, Université de Caen Basse-Normandie
LOPES Stéphane, Maître de Conférences, Directeur-adjoint du département d'informatique, UVSQ
LY Olivier, Maître de Conférences, Université Bordeaux 1
PATARIN Jacques, Professeur des Universités, UVSQ
QUISQUATER Michaël, Maître de Conférences, UVSQ
TOHMÉ Samir, Professeur des Universités, Directeur du laboratoire PRiSM, UVSQ"
"PR","26","","","BERTAIL Patrice, Université Paris 10
COMTE Fabienne, Université Paris 5
GAUDOIN Olivier, Grenoble INP
GRAMA Ion, Université Bretagne Sud
GUILLOU Olivier, INSA de Rennes
HERVE Loïc, INSA de Rennes
LEDOUX James, INSA de Rennes
LE GLAND François, INRIA Rennes
PATILEA Valentin, ENSAI
PHILIPPE Anne, Université de Nantes

"
"MCF","27","","","\N"
"MCF","27","","","Bruno ARNALDI
Xavier BLANC
Marin BERTIER
Bertrand COÜASNON
Raphaël GILLARD
Arnaud GOTLIEB
Jean-Marc JÉZÉQUEL
Ivan LEPLUMEY
Yves MAHÉO
Flavio OQUENDO
Vincent RIBAUD
Pascale SÉBILLOT (prés.)
"
"PR","26","","","B. Cadre
J-B. Caillau
H. Cardot (président du comité)
S. Fang
N. Kitanine
J-M. Marin
A. Ruiz
P. Vallois"
"MCF","25","26","","Orsay cat A
Pascal Ausher
Julien Duval
Guy Henniart (président)
Bertrand Maury

Orsay cat B
Astrid Decoene
Charles Frances
Claire Lacour
Ania Otwinowska

Extérieurs cat A
Philippe Bougerol
Patrice Le Calvez
Colette Moeglin
Angela Pasquale

Extérieurs cat B
Cédric Boutillier
Raphaël Cote
Romain Dujardin
Stéphane Seuret"
"MCF","25","26","","Orsay cat A
Pascal Ausher
Julien Duval
Guy Henniart (président)
Bertrand Maury

Orsay cat B
Astrid Decoene
Charles Frances
Claire Lacour
Ania Otwinowska

Extérieurs cat A
Philippe Bougerol
Patrice Le Calvez
Colette Moeglin
Angela Pasquale

Extérieurs cat B
Cédric Boutillier
Raphaël Cote
Romain Dujardin
Stéphane Seuret"
"PR","25","","","Membres exterieurs:

Barlet Daniel
Mourougane Christophe
Guedj Vincent
Sebag Julien
Toma Matei
Dumitrescu Sorin

Membres locaux:

Yger Alain
Bavard Christophe
Weil Pascal
Hickel Michel
Autissier Pascal
Sebbar Ahmed
"
"MCF","26","6","","Membres rang A

Véronique MAUME-DESCHAMPS (Lyon 1)
Christian ROBERT (Lyon 1)
Clémentine Prieur (Grenoble)
Denys Pommeret (Marseille)
AUGROS Jean-Claude(Lyon 1)
QUITTARD-PINON François (Lyon 1)
Jean-Paul LAURENT (Paris 1)
Catherine PIVOT (Lyon 3)

Membres rang B
Alexis BIENVENUE (Lyon 1)
Jean BERARD (Lyon1)
Olivier LOPEZ (Paris VI)
Peggy CENAC (Dijon)
LEBOISNE Nicolas (Lyon 1)
REY-FOURNIER Béatrice (Lyon 1)
Thierry ROLANDO (Savoie)
Laurence ABADIE (Lyon 3)
"
"MCF","27","61","","Philippe Vanheeghe - PR 61 - Ecole Centrale de Lille
Pascal Brochet - PR - Ecole Centrale de Lille
Véronique Le Courtois - MCF - Ecole Centrale de Lille
Patrick Bas - CR CNRS section 07 CNRS - LAGIS

Philippe Preux - PR 27 - Université Lille 3 / INRIA
Rémi Gilleron - PR 27 - Université Lille 3 / INRIA
Jean-Charles Noyer - PR 61 - Université du Littoral-Côte d'Opale
Jérémie Mary - MCF 27 - Université Lille 3 / INRIA
Céline Leduc-Levy - CR CNRS section 07 CNRS - Telecom ParisTech
Laurence Marsalle - MCF 26 - Université Lille 1"
"PR","25","26","","Membres extérieurs

Jean-Marc BOUCLET
Vladimir GEORGESCU
Alain GRIGIS
Alain JOYE
Fabrice PLANCHON (président)
Johannes SJÖSTRAND

Membres locaux

Alain BACHELOT
Christophe BACON
Pierre FABRIE
Marius PAÏCU
Vesselin PETKOV
Ahmed SEBBAR"
"PR","25","","","Extérieurs:

G. Godefroy
L. Baratchart
A. Borichev
D. Bakry
C. Badea
S. Petermichl

Locaux:

P. Jaming
R. Deville
P. Del Moral
S. Kupin
A. Hartmann
P. Thieullen"
"MCF","26","","","\N"
"MCF","27","","","membres internes :
Smaili	Kamel
Thiery	Odile
Gardent	Claire
Jeager	Mireille
Amblard	Maxime (pres)
Halin	Gilles
Bellalem	Nadia
Thomas	Vincent

membres externes :
Lévy	Nicole
Vincent	Nicole
Tellier	Isabelle
Roux	Olivier Henri
Charon-Bost	Bernadette
Delahaye	David
Bredeche	Nicolas
Hirschkoff	Daniel"
"MCF","25","","","\N"
"MCF","27","","","\N"
"MCF","25","","","Nekovar Jan
Badulescu Ioan
Ducros Antoine
Romagny Matthieu
Vauclair David
Brunault Francois
Benois Denis
Cadoret Anna
Senizergues Geraud
Parent Pierre
Bilu Yuri
Gourmelon Nicolas"
"MCF","25","","","Baratchart Laurent
Auscher Pascal
Thomas Pascal
Jecko Thierry
Yeganefar Nader
Abakoumov Evgueni
Hartmann Andreas
Haak Bernhard
Jaming Philippe
Bruneau Vincent
Kupin Stanislas
Strouse Elizabeth"
"PR","26","6","","Jean Claude AUGROS (Lyon 1)
Anne-Laure FOUGERES (Lyon 1)
Jean-François GAJEWSKI (Chambéry)
Jean-Paul LAURENT(Paris 1)
Pascal LOUVET (Grenoble)
Véronique MAUME-DESCHAMPS (Lyon 1)
Elisabeth MIRONESCU (ECL ICJ)
Catherine PIVOT (Lyon 3)
Clémentine PRIEUR (Grenoble 1)
Denys POMMERET (Marseille)
François QUITTARD-PINON (Lyon 1)
Christian ROBERT (Lyon 1)





"
"PR","67","26","64","Olivier FRANCOIS (ext.)
Nicolas GALTIER (ext.)
Jacques HAIECH (ext.)
Bernard PRUM (ext.)
Pedro M. COUTINHO
Etienne PARDOUX
Pierre PONTAROTTI
Bruno TORRESANI"
"MCF","25","","","Membres Université de Rennes 1 :

Laurent Moret-Bailly, Vincent Guirardel, Dimitri Pétritis, Sébastien Gouëzel, Victor Kleptsyn, Lionel Truquet

Membres extérieurs : 

Philippe Biane, Emmanuel Breuillard, Pierre Collet, François Béguin, Jean-René Chazottes, Jean-François Quint"
"PR","26","70","","Membres locaux :
Jean-Marc Couveignes (25)
Marc Perret (25)
Pascal Sarda (26)
Patrice Venturini (70)

Membres extérieurs :
Teresa Assude (70)
Ali Gannoun (26)
Colette Guillope (26)
Éric Lombardi (26)
"
"MCF","26","","","Liste de locaux : 
	Rangs A : Anne-Laure Fougères, Christophe Sabot, Daniel Le Roux
	Rangs B : Gabriela Ciuperca, Nadine Guillotin, Fabienne Oudin

Liste d'extérieurs :

	Rangs A : Christian Léonard (Paris-Ouest Nanterre), Jean-Yves Dauxois (Besançon), Jean-Michel Marin (Montpellier 2)
	Rangs B : Erwan Lepennec (CR, INRIA Saclay / Université Paris Sud), Nicolas Champagnat (CR, INRIA Sophia Antipolis), Olivier Zindy (Paris 6)"
"PR","26","","","BERGOUNIOUX Maïtine (université d'Orléans)
BERTHIER Michel (université de La Rochelle)
BORDES Laurent (université de Pau)
BRETON Jean-Christophe (université Rennes 1)
DUPUY Jean-François (université de La Rochelle)
KIRANE Mokhtar (université de La Rochelle)
MICHEL Julien (université de Poitiers)
PIOT Jean-Marie (université de La Rochelle)"
"MCF","29","26","","\N"
"MCF","26","","","\N"
"PR","29","","","\N"
"PR","29","","","\N"
