"nature","section","section2","section3","comite"
"MCF","25","26","","Université Paris-Est Marne-la-Vallée :
Olivier Guédon (président) 
Evgueni Abakoumov
Francois Bouchut
Marco Cannone
Chafaï Djalil
Francis Ribaud
Paul-Marie Samson
Olivier Sester

Extérieurs :
Charles Bordenave
Alexandre Borichev
Dario Cordero-Erausquin
Omer Friedland
Pierre Gilles Lemarié-Rieusset
Sophie Grivaux
Sandrine Peche
Sylvie Ruette 
"
"PR","25","","","Extérieurs :

Serge CANTAT
Thomas DELZANT
Jean-Jacques LOEB
Frank PACARD

Intérieurs :

Pascal HUBERT
Jérôme LOS
Erwan ROUSSEAU
David TROTMAN (Président)"
"MCF","25","","","Membres internes

Michèle Audin, présidente
Laurent Fargues
Carlo Gasbarri
Tatiana Beliaeva
Adriano Marmora
Gianluca Pacienza

Membres extérieurs
Alain Genestier (Nancy)
Peter Stevenhagen (Leiden) 
Matei Toma (Nancy)
Anna Cadoret (Polytechnique)
Stephane Druel (CNRS, Grenoble)
Andreas Höring (Paris 6)"
"MCF","25","26","","Rang A locaux :
J. Duval (président)
J.-B. Bost
J.-F. Le Gall
G. Raugel 

Rang A extérieurs:
J.-M. Delort
S. Jaffard
P. Le Calvez
C. Moeglin

Rang B locaux :
J.-B. Apoung-Kamga
A. Broise
C. Frances
C. Lacour

Rang B extérieurs:
A.-L. Basdevant
F. Brown
A. Lemenant
J. Szeftel

"
"MCF","25","26","","Rang A locaux :
J. Duval (président)
J.-B. Bost
J.-F. Le Gall
G. Raugel 

Rang A extérieurs:
J.-M. Delort
S. Jaffard
P. Le Calvez
C. Moeglin

Rang B locaux :
J.-B. Apoung-Kamga
A. Broise
C. Frances
C. Lacour

Rang B extérieurs:
A.-L. Basdevant
F. Brown
A. Lemenant
J. Szeftel

"
"MCF","25","26","","Rang A locaux :
J. Duval (président)
J.-B. Bost
J.-F. Le Gall
G. Raugel 

Rang A extérieurs:
J.-M. Delort
S. Jaffard
P. Le Calvez
C. Moeglin

Rang B locaux :
J.-B. Apoung-Kamga
A. Broise
C. Frances
C. Lacour

Rang B extérieurs:
A.-L. Basdevant
F. Brown
A. Lemenant
J. Szeftel

"
"PR","27","","","Membres Locaux (Lyon 1)

HAMMOURI Hassan 
GUERIN LASSOUS Isabelle 
MAUME DESCHAMPS Véronique (Présidente) 

Membres extérieurs 

BARTHE Gilles (Madrid)
HANROT Guillaume (ENSL)
MOLVA Refik (Nice)
POINTCHEVAL David  (ENS Ulm)
VILLARD Gilles (ENSL)"
"MCF","25","","","CollÃšge A : 
GABORIAU Damien, ENS Lyon
LUSTIG Martin, Aix-Marseille
PARUSINSKI Adam, Nice
PITTET Christophe, Aix-Marseille
TELEMAN Andrei, Aix-Marseille (PrÃ©sident)
ZORICH Anton, Rennes 1

CollÃšge B : 
AUDOUX Benjamin, Aix-Marseille
AUBRY Erwann, Nice
BOUCKSOM SÃ©bastien, Paris 6
BRIEND Jean-Yves, Aix-Marseille
NGUYEN VAN THE Lionel, Aix-Marseille
SERGIESCU Vlad, Grenoble
"
"MCF","26","60","","Roland Masson (président)
Richard Pasquetti
Jean-Pierre Laborde
Vincent Guinot
Raphaele Herbin
Olivier Thual
Médéric Argentina
Cédric Boulbe
Claire Scheid
Emmanuel Audusse
Guillaume Chiavassa
Yves Coudière"
"MCF","25","","","\N"
"PR","26","","","Yves Achdou
Pierre Cardaliaguet
Josselin Garnier
David Gerard-Varet
Francois Golse
Francois Jouve
Yvon Maday
Sylvia Serfaty
"
"PR","25","","","\N"
"PR","25","","","\N"
"PR","25","","","\N"
"MCF","26","","","\N"
"MCF","26","","","Lorenzo Zambotti (président)
Gilles Pagès 
Thomas Duquesne
Nizar Touzi
Denis Talay
Thierry Bodineau
Michèle Thieullen
Vincent Lemaire
Damien Simon
Manon Defosseux
Marie Théret
Fabien Panloup"
"PR","25","","","\N"
"MCF","25","","","Collège A:
Internes: Robert Oliver, Thomas Duyckaerts, Julien Barral, Pascal Boyer
Externes: Pascal Lambrechts, Galina Perelman, Michel Zinsmeister, Eric Urban

Collège B:
Internes: Muriel Livernet, Hakim Boumaza, Jean-François Quint, Olivier Brinon
Externes: Radu Stancu, Colin Guillarmou, Gabriel Vigny, Vincent Maillot"
"MCF","25","","","Collège A:
Internes: Robert Oliver, Thomas Duyckaerts, Julien Barral, Pascal Boyer
Externes: Pascal Lambrechts, Galina Perelman, Michel Zinsmeister, Eric Urban

Collège B:
Internes: Muriel Livernet, Hakim Boumaza, Jean-François Quint, Olivier Brinon
Externes: Radu Stancu, Colin Guillarmou, Gabriel Vigny, Vincent Maillot"
"PR","26","","","Christine BERNARDI
Christophe BESSE
Alexandre ERN
Patrick HILD
Louis JEANJEAN
Christian LE MERDY (PrÃ©sident)
Christian MAIRE
Gawtum NAMAH"
"MCF","26","","","\N"
"PR","25","","","
Membres Locaux :

Marc HERZLICH
Ivan BABENKO
Alain BRUGUIERES
Paul-Emile PARADAN
Bertrand TOEN


Membres extérieurs

Mikhail PAUN 
San Vu NGOC
Philippe GILLE
Luisa PAOLUZZI
Eric VASSEROT"
"PR","26","","","\N"
"MCF","26","","","Marie Bergounioux (Orleans)
Michel Berthier (ULR)
Clement Cances (Paris 6)
Laurence Cherfils (ULR)
Catherine Choquet (ULR)
Laurent Di Menza (Reims)
Patrick Fischer (Bordeaux 1)
Alain Gaugue (ULR)
"
"PR","26","","","Membres locaux

Rémi CARLES
Marc HERZLICH
Bruno KOOBUS
Gérard MICHAILLE
Franck NICOUD


Membres extérieurs

Didier BRESCH
Jean-Frédéric GERBEAU
François HAMEL
Bertrand MAURY
Boniface NKONGA"
"MCF","26","64","","Guillaume Achaz
Jean-Baptiste Bardet
Jacques Benichou
Julien Chiquet
Hélène Dauchel
Thierry Lecroq
Gregory Nuel
Guy Perrière
François Rodolphe
Sophie Schbath
Mario Tosi
Nicolas Vergne
"
"MCF","25","26","","Giuseppe Dito
Benjamin Doyon
Boris Dubrovin
Nikolaï Kitanine
Christian Klein
Patricio Leboeuf
Pavao Mardesic
Irina Nenciu
Jean-Philippe Rolin
Johannes Sjostrand
Nikolay Tzvetkov
Paul Zinn-Justin




 
"
