nature,section,section2,section3,comite
MCF,27,,,"Mme	BEYNIER	Aurélie	MCF (Présidente)
M.	BOUTILLIER	Cédric	PR (Vice-Président)
M.	LAMY	Jean-Baptiste	CR Inserm
M.	MARRELEC	Guillaume	CR Inserm
M.	SIGAUD	Olivier	PR
Mme	ALLASSONNIERE	Stéphanie	PU-PH
M.	BERNARD	Olivier	PR
Mme	LE ROLLE	Virginie	MCF
Mme	GUILLOUX	Agathe	PR
M.	MERIAUDEAU	Fabrice	PR
Mme	NEGRE	Elsa	MCF
M.	SERRANO	Marcos	MCF
Mme	TEULIERE	Céline	MCF
M.	TOMMASI	Marc	PR"
MCF,27,,,"Membres externes: 

Olivier Blazy
Anne Canteaut
Pascal Molin
Cristina Onete
Ayoub Otmani 
Benjamin Nguyen 


Membres internes: 

Wafa Badreddine
David Chataur
Claire Delaplace
Cyril Droucourt
Gilles Dequen (vice- président)
Sorina Ionica (présidente)

"
MCF,27,,,"BASSINO Frédérique
BODINI Olivier
BERTRAND Nathalie
HADDAD Serge
KLAUDEL Hanna
EVANGELISTA Sami
GÉRARD Pierre
OLARTE Carlos
BARBOT Benoît
DUFLOT Marie
POITRENAUD Denis"
MCF,27,,,\N
MCF,27,,,"Jean Goubault-Larrecq
Laure Petrucci
Frédérique Bassino
Hélène Breda
Jean-Christophe Dubacq
Marie Kerjean
Damiano Mazza
Laura Fontanella
Tom Hirschowitz
Guilhem Jaber
Michele Pagani
Gabriel Scherer"
MCF,61,,,"Membres internes à l&#039;établissement :
DEBERNARD Serge	        PU	61
DEFOORT Michael	        PU	61        Vice-Président du comité
DELPRAT Sébastien	PU	61
LAUBER Jimmy	        PU	61        Président du comité
MOUSSA Kaouther	        MCF	61
TRENTESAUX Damien	PU	61

Membres extérieurs :
LALEG KIRATI Taous-Meriem  CR 	 INRIA	  INRIA-Université Paris-Saclay 
MORARESCU Constantin 	   PU	 61	  Université de Lorraine
NOUVELIERE Lydie	   MCF	 61	  Université d’Evry-Val-d’Essonne
SEDDIKI Linda	           MCF	 61	  Université de Paris 8
TANG Ying 	           MCF	 61	  Université de Lille
USHIROBIRA Rosane 	   CR 	 INRIA	  INRIA-Université de Lille

"
MCF,61,,,"Internes à l&#039;établissement :
- Jérémie BOULANGER, MCF 61 (président)
- Lotfi BELKOURA, PR 61 (vice-président)
- Denis EFIMOV, DR INRIA
- Ying TANG, MCF 61

Externes à l&#039;établissement :
- Edouard LAROCHE, PR 61
- Alexandre KRUSZEWSKI, PR 61
- Kaouther MOUSSA, MCF 61
- Elena PANTELEY, DR CNRS
- Delphine BRESCH-PIETRI, Maître-Assistante MINES 
- Marc JUNGERS, DR CNRS
- Pauline KERGUS, CR CNRS
- Stanislav ARANOVSKIY, MCF Centrale-Supélec

Extrait depuis https://www.univ-lille.fr/fileadmin/user_upload/Universite/travailler_a_l_universite/R.H_postes_EEC/Enseignants_Chercheurs/Arretes_compo_COS_synchro_2024/ARRETE_ANTEE_233_0597239Y.pdf"
PR,27,,,"DESBARATS Pascal (PR27)
CHAUMETTE Serge (PR27)
LOMBARDY Sylvain (PR27)
TCHANA Alain (PR27)
JAAFFRES RUNSER Katia (PR27)
FLADENMULLER-BATEMAN Anne (PR27)
MERGHEM-BOULAHIA Leila (PR27)
MOKDAD Nadia-Lynda (PR27)
BERTHOUMIEU Yannick (PR61)
KERHERVE Eric (PR63)

https://www.bordeaux-inp.fr/sites/default/files/upload/BordeauxINP/RECRUTEMENT/EC2024/4148_cds.pdf"
PR,25,,,"Catherine Goldstein (DR CNRS)
Philippe Elbaz-Vincent (PR 25)
Bouchaib Sodaigui (PR 25)
Karim Belabas (PR 25)
Alain Salinier (Président, PR 25)
Véronique Deluchat (PR 32)
Noureddine Igbida (PR 26)
Olivier Ruatta (PR 25)
"
PR,26,,,"Membres externes :

François Delarue
Nathanaël Enriquez (président)
Irina Kourkova
Grégory Miermont
Ellen Saada
Marie Théret

Membres internes :

Julien Barral
François Béguin
Bénédicte Haas (vice-présidente)
Yueyun Hu


Les lettres de recommandation doivent être envoyées à l'adresse haas@math.univ-paris13.fr"
PR,25,,,"Membres extérieurs :

Laura Ciobanu-Radomirovic
Joel Fine
Alessandra Iozzi
Ruth Kellerhals
Pierre Pansu
Tatiana Smirnova-Nagnibeda

Membres locaux :

Moulay Benameur
Marc Herzlich (vice-président)
Sylvie Hurtrez-Boussès
Sylvain Maillot
Jean-François Quint (président)"
PR,26,,,"Internes :

Arnaud GLOTER
Ahmed KEBAIER
Stéphane MENOZZI
Nicolas MEUNIER


Externes :

Mireille BOSSY
Laure COUTIN
François DELARUE
Eulalia NUALART
Agnès SULEM
Lorenzo ZAMBOTTI
"
PR,25,26,,"Membres internes:

Jean-François BABADJIAN (vice-président)
Alix DERUELLE
Nathanaël ENRIQUEZ
Thomas GAUTHIER (président)
Anne MOREAU
Frédéric PAULIN

Membres externes:

Gaëtan CHENEVIER
Vincent COLIN
Anne-Laure DALIBARD
Antoine DUCROS
Alice GUIONNET
Angela PASQUALE"
PR,25,,,"Membres internes :

Di Nezza Eleonora
Gallagher Isabelle
Humilière Vincent
Mezard Ariane
Naud Frédéric
Stroh Benoît

Membres externes :

Alazard Thomas
Beguin François
Bost Jean-Benoît
Funar Louis
Michel Philippe
Raissy Jasmin
"
PR,25,,,"Externes :

Nalini  ANANTHARAMAN
Thomas DUYCKAERTS
Clotilde FERMANIAN KAMMERER 
Patrick GERARD
Paul-Emile PARADAN
Séverine RIGOT


Internes :

Thomas DELZANT
Vladimir FOCK
Semyon KLEVTSOV 
Vlada LIMIC


Les lettres de recommandation sont à envoyer à Mme P. Igot: igot@unistra.fr avec &quot;poste de PR en Analyse&quot;  dans le sujet du message."
PR,26,,,"Colette De Coster (Université Polytechnique Hauts-de-France)
Elhadj Dogheche (Université Polytechnique Hauts-de-France)
Serge Nicaise (Université Polytechnique Hauts-de-France)
Emilie Simoneau (Université Polytechnique Hauts-de-France)

Abderrahman Bouhamidi (Université du Littoral Côte d&#039;Opale)
Julie Digne (Université Claude Bernard Lyon 1)
François Jouve (Université Paris Diderot -Paris 7-)
Valérie Perrier (INP Grenoble ENSIMAG)

"
PR,26,,,"Ismaël Castillo (Sorbonne Université)
Cécile Durot (U. Paris Nanterre)
Frédéric Ferraty (U. Toulouse Jean-Jaurès)
Louis Ferré  (U. Toulouse Jean-Jaurès)
Gersende Fort (CNRS)
Anne Gégout-Petit (U. Nancy)
Stéphane Girard (Inria)
Michel Grossetti (U. Toulouse Jean-Jaurès)
Pierre Neuvial (CNRS)
Victor Panaretos (École Polytechnique Fédérale de Lausanne)
Anne Ruiz-Gazen (Toulouse School of Economics)
Marie-Luce Taupin (U. Évry val d&#039;Essonne)
"
PR,25,,,"Le comité de sélection est composé de 

LAMA (UGE)
Isabelle Chalendar
François Bouchut
Olivier Guédon (Président)
Laurent Hauswirth (Vice-Président)

LAMA (UPEC)
Etienne Sandier

Membres extérieurs
Dorin Bucur
Sandrine Grellier
Barbara Nelli
Franck Pacard
Gabrielle Tarantello


Les candidats peuvent faire adresser leurs lettres de recommandation à 
olivier.guedon@univ-eiffel.fr"
PR,25,,,"Membres intérieurs :
Pascal Baseilhac
Emmanuel Humbert
Laurent Mazet (Vice-Président)

Membres extérieurs :
Romain Abraham (Président)
Hajer Bahouri
Gilles Courtois
Julie Déserti
Loïc Foissy
Philippe LeFloch
Mylène Maïda"
PR,26,,,"Gilles BLANCHARD (Président)
Nicolas CURIEN (Vice-Président)

Cristina TONINELLI
Fabienne COMTE
Patricia REYNAUD-BOURET
Pascal MASSART
Ester MARIUCCI
Cristina BUTUCEA
Thierry BODINEAU
Pierre CALKA"
PR,26,,,"Eric Blayo
Anne-Sophie Bonnet
Astrid Decoëne
Raphaèle Herbin
Tony Lelièvre
Ludovic Métivier
Evelyne Miot
Valérie Perrier
Emmanuel Trélat"
PR,26,,,"
Barré Julien
Berglund Nils
Biermé Hermine
Bossy Mireille
Bruned Yvain
Hérau Frédéric
Simon Marielle
Stoltz Gabriel
Zani Marguerite (Présidente)"
PR,26,,,"Véronique Cariou, Erwan Bocher, Nathalie Long, Anne Laure Fougeres, Mathieu Emily,
Didier Josselin , N-Deye Niang, Philippe Coussy"
PR,25,,,"Grégory Berhuy
Philippe Eyssidieux (président)
Damien Gayet
Evelyne Miot

Frédéric Chapoton
Sophie Morier-Genoud
Olivier Schiffman
Donna Testermann
"
PR,27,,,"Mme Blazy Sandrine
Mme Sébillot Pascale
Mme Roumy Aline Inria
M. Lalande Jean-François

Mme Laleau Régine
M. Jurie Frédéric
M. Beylot André-Luc
M. Artières Thierry
M. Sens Pierre
M. Rosenberger Christophe

https://intranet.irisa.fr/sites/default/files/2024-01/Cds_UR_ISTIC_27PR0180_Cybersecurite.pdf"
PR,27,,,\N
PR,27,,,"LEFEVRE Sébastien (Université Bretagne Sud, IRISA UMR 6074)
GUIDEC Frédéric (Université Bretagne Sud, IRISA UMR 6074)
JULIEN Nathalie (Université Bretagne Sud, LabSTICC UMR 6285)
NANA Laurent (Université Bretagne Occidentale, LabSTICC UMR 6285)
LESOT Marie-Jeanne (Sorbonne Université, LIP6 UMR 7606)
NGUYEN Thi-Mai-Trang (Université Sorbonne Paris Nord, L2TI UR 3043)
NÉVÉOL Aurélie (CNRS, LISN UMR 9015)
MARKEY Nicolas (CNRS, IRISA UMR 6074)"
PR,27,,,"Iryna Andriyanova (ETIS, Université de Cergy-Pontoise)
Frédérique Bassino (LIPN, Université Paris-XIII)
Olivier Bournez (LIX, École Polytechnique)
Benoit Crabbé (IRIF, Université Paris-VII)
Claudia D&#039;Ambrosio (LIX, École Polytechnique)
Philippe Duchon (LaBRI, Université de Bordeaux)
Yann Guermeur (Loria, Université de Nancy)
Damiano Mazza (LIPN, Université Paris-VII)
Frédéric Meunier (CERMICS, École des Ponts), président
Christine Paulin-Mohring (LMF, Université Paris-Saclay)
Nathalie Pernelle (LIPN, Université Paris-XIII)
Lionel Pournin (LIPN, Université Paris-XIII), vice-président
Céline Rouveirol (LIPN, Université Paris-XIII)
Roberto Wolfler Calvo (LIPN, Université Paris-XIII)
Pierre Zweigenbaum (LISN, Université Paris-Saclay)"
PR,26,,,"Externes : 

Hermine BIERME
Ellen SAADA
Nicolas JUILLET
Christophe SABOT
Bénédicte HAAS



Internes : 

Jean BERARD
Etienne BIRMELE
Charles FRANCES
Vlada LIMIC"
MCF,25,,,"MEMBRES LOCAUX : 
BOURA Christina
CASTRAVET Ana-Maria
LANARD Thomas
PIRIO Luc (vice-président)
SÉCHERRE Vincent
ZVONKINE Dimitri (président)


MEMBRES EXTÉRIEURS :
BAUR Karin
CASALE Guy
CHAPOTON Frédéric
CHLOUVERAKI Maria
FLORIS Enrica
FRÜHBIS-KRÜGER Anne
MOUSSAOUI Ahmed
ROQUES Julien

"
MCF,25,,,"Internes

Frédéric Chapoton
Vladimir Dotsenko (vice-président)
Dragos Fratila
Rutger Noot (président)

Externes

Joanna Cirici
Bérénice Delcroix-Oger
Imma Gálvez Carillo
Najib Idrissi-Kaïtouni
Leila Schneps
Christine Vespa

Les lettres de recommandation sont à envoyer à Mme P. Igot, igot@unistra.fr avec poste MCF en Algèbre, Représentations, Topologie dans le sujet du message.
"
MCF,27,,,"Johanne Cohen
François Delbot
Sourour Elloumi
Yann Strozecki 
Anne-Laure Ligozat
Vathana Ly Vath
Massinissa Merabet
Marie Szafranski"
MCF,26,27,,\N
PR,25,,,"Pascal Auscher
Frédéric Bernicot
Julie Déserti
Sandrine Grellier
Luc Hillairet
Séverine Rigot
Emmanuel Russ
Laurent Mazet

"
MCF,27,,,"- M. LIEDLOFF Mathieu (PR 27, précident)
- Mme SEMMAR Wadoud (MCF 27)
- Mme ROBERT Sophie (MCF 27)
- M. OLLINGER Nicolas (PR 27)
- Mme TERRIER Véronique (MCF 27)
- M. PECHER Arnaud (PR 27)
- Mme BAZGAN Cristina (PR 27)
- M. BOUGERET Marin (MCF 27)
- M. BERTHOMÉ Pascal (PR 27)
- Mme MITSOU Vasiliki-Despoi (MCF 27)
- Mme BLIN Leila (PR 27)
- M. PICAULT Matthieu (MCF 5, vice-président)

(Recopié depuis https://www.univ-orleans.fr/fr/univ/universite/travailler-luniversite/personnels-enseignants-et-chercheurs/enseignants-chercheurs)
"
PR,61,26,,"Membres extérieurs:
FADILI Jalal
LACAUX Céline (pdte)
LE HEGARAT Sylvie
PHILIPPE Anne

Membres locaux:
ADAM Sébastien (vice pdt)
BEN ALAYA Mohamed
CALKA Pierre
HEUTTE Laurent"
PR,26,,,"Alexandra Carpentier (U. Potsdam)
Max Fathi (U. Paris Cité)
Gersende Fort (U. Toulouse 3)
Elisabeth Gassiat (U. Paris-Saclay)
Sylvain Le Corff (Sorbonne Université)
Vianney Perchet (ENSAE)
Huyen Pham (U. Paris Cité)
Anne Sabourin (U. Paris Cité)

"
PR,26,,,"Externes

Denis ALLARD
Marie DOUMIC 
Jean-François DUPUY 
Alexandre ERN 
Francis FILBET
Clémentine PRIEUR 
Magali RIBOT 

Internes

Béatrice LAURENT-BONNEAU 
Pascal NOBLE 
Aude RONDEPIERRE 
Olivier ROUSTANT 
"
MCF,27,,,\N
MCF,25,,,"
Philip Boalch (Vice-Président)
Ana Maria Castravet
Antoine Chambert-Loir (Président)
Clément Dupont
Penka Georgieva
Frederic Han 
Martina Lanini
Mauro Porta
Arthur Renaudineau 
Nicolas Ressayre
Michela Varagnolo
Cong Xue



"
MCF,26,,,"Aurélien Bellet
Benjamin Charlier (P)
Benoîte de Saporta (VP)
Aurélien Garivier
Sophie Lèbre
Thomas Moreau
Nelle Varoquaux
Nathalie Vialaneix"
MCF,27,,,"Externes : 
  Marie-Pierre Béal (Univ. Gustave Eiffel, LIGM)
  Emmanuel Hébrard (CNRS, LAAS)
  Simon Perdrix (INRIA, LORIA)
  Natacha Portier (ÉNS-Lyon, LIP)
  Ignasi Sau (CNRS, LIRMM)
  Christine Solnon (INSA-Lyon, CITI)

Internes : 
  Clara Bertolissi (Univ. Aix-Marseille, LIS)
  Francesca Chittaro (Univ. Toulon, LIS)
  Giuseppe Di Molfetta (Univ. Aix-Marseille, LIS)
  Djamal Habet (Univ. Aix-Marseille, LIS)
  Arnaud Labourel (Univ. Aix-Marseille, LIS)
  Pierre-Alain Reynier (Univ. Aix-Marseille, LIS)
"
MCF,27,,,\N
PR,26,,,"Séverine Arnold (université de Lausanne)
Patrice Bertail (université Paris Ouest-Nanterre-La Défense)
Alexandre Brouste (Le Mans université)
Jean-François Chassagneux (université Paris Cité)
Emanuela Mattioli (université CLaude Bernard Lyon 1)
Véronique Maume-Deschamps (université CLaude Bernard Lyon 1)
Elisabeth Mironescu (école centrale de Lyon)
Thomas Opitz (INRAE)
Christian Robert (université CLaude Bernard Lyon 1)
Christophe Sabot (université CLaude Bernard Lyon 1)

"
PR,26,,,"Jean-Marc Bardet (Université Paris 1 Panthéon Sorbonne)
Gilles Blanchard (Université Paris Saclay)
Hervé Cardot (Université de Bourgogne)
Jérôme Dedecker (Université Paris Cité)
Sophie Lambert-Lacroix (Université Grenoble Alpes)
Marie-Laure Martin-Magniette (INRAE)
Stéphane Robin (Sorbonne Université)
Anne Sabourin (Université Paris Cité)
Pascale Tubert-Bitter (INSERM)"
MCF,25,26,,"David Bourqui,
Rémi Carles (président du comité),
Guy Casale,
Benoît Claudon,
Jade Nardi,
Juan Souto
André Belotto Da Silva,
Cyril Demarche,
Julie Deserti,
Alessandra Iozzi,
Delphine Moussard,
Sandra Rozensztajn"
MCF,27,,,\N
MCF,26,,,"Anna Ben-Hamou
Matthieu Brachet
Mireille Capitaine
Juliette Chevallier
Sandrine Dallaporta (VP)
Catherine Donati-Martin
Nicolas Eisen
Guillaume Lecué
Joseph Lehec (P)
Julien Michel
Arnaud Poinas
Jérôme Saracco

"
MCF,26,,,"Membres internes :

David Dos Santos Ferreira
Yannick Privat
Frédéric Robert
Tristan Robert
Takéo Takahashi
Julie Valein
Denis Villemonais

Membres externes :

Clémentine Courtès
Gisella Croce
Aline Lefebvre-Lepot
Carine Lucas
Frédéric Marbach
Simon Masnou
Charlotte Perrin
"
MCF,27,,,\N
MCF,27,,,\N
MCF,27,,,"Membres externes :
  Laurent Beaudou (Univ. Clermont Auvergne, LIMOS)
  Dobrina Boltcheva (Univ. Lorraine, LORIA)
  Raphaëlle Chaine (Univ. Lyon 1, LIRIS)
  Didier Lime (Centrale Nantes, LS2N)
  Géraldine Morin (INP Toulouse, IRIT)
  Céline Roudet (Univ. Bourgogne, LIB)

Membres internes : 
  Alexandra Bac (Univ. Aix-Marseille, LIS)
  Nicolas Baudru (Univ. Aix-Marseille, LIS)
  Pierre Clairambault (CNRS, LIS)
  Claudia Frydman (Univ. Aix-Marseille, LIS)
  Sébastien Mavromatis (Univ. Aix-Marseille, LIS)
  Sylvain Sené (Univ. Aix-Marseille, LIS)"
MCF,26,,,"Christophe Ambroise (Université d&#039;Évry)
Olivier Bouaziz (Université Paris Cité)
Élodie Brunel (Université de Montpellier)
Antoine Chambaz (Université Paris Cité), Vice-Président
Magali Champion (Université Paris Cité)
Étienne Côme (Ifsttar et Université Gustave Eiffel)
Thierry Dumont (Université Paris Nanterre)
Antoine Marchina (Université Paris Cité)
Valérie Monbet (Université de Rennes)
Mathilde Mougeot (ENSIIE, Université Paris-Saclay)
Madalina Olteanu (Université Paris Dauphine-PSL)
Jean-Michel Poggi (Université Paris Cité), Président
"
PR,26,,,"Externes :

Thierry Bodineau
Anne de Bouard
Ivan Gentil
Amandine Veber

Internes :

Philippe Gravejat (Président)
Élisabeth Logak
Marjolaine Puel
Armen Shirikyan"
MCF,26,,,"Composition du comité de sélection : 

Irène Gannaz	
Marie-Anne Poursat 
Claire Brécheteau  
Marie Du Roy De Chaumaray  
Sebastien Gadat	
Claire Lacour	
Valérie Gares 	
Hervé Cardot	 


Christophe Garcia	
Stéphane Brès	
Elie Bretin
Gabriela Ciuperca  
Clément Marteau	
Yohann De castro 
Sylvie Calabretto 
Jean-Baptiste Aubin	
"
MCF,26,70,,"Internes CYU :
Chambris Christine
Nechache Assia
Abboud Maha
Ginouillac Stéphane
Rollinde Emmanuel
Rojas-Molina Constanza

Externes :
Chesnais Aurélie
de Vittori Thomas
Grenier-Boley Nicolas
Georget Jean-Philippe
Assude Teresa
Rinaldi Anne-Marie"
MCF,26,,,"Membres internes :

David Dos Santos Ferreira
Yannick Privat
Frédéric Robert
Tristan Robert
Takéo Takahashi
Julie Valein
Denis Villemonais

Membres externes :

Clémentine Courtès
Gisella Croce
Aline Lefebvre-Lepot
Carine Lucas
Frédéric Marbach
Simon Masnou
Charlotte Perrin
"
PR,26,,,"Ismaël Castillo 
Catherine Matias 
Sylvain Le Corff
Nataliya Sokolovska
Patrice Bertail
Anne-Laure Fougères
Christophe Giraud
Estelle Kuhn 
Claire Lacour
"
MCF,25,26,,"Léo Bigorgne,
Vincent Duchêne,
Vincent Guirardel (président du comité),
Luis Miguel Rodrigues,
San Vu Ngoc,
Julien Sabin,
Hajer Bahouri,
Valentina Busuioc,
Lucilla Corrias,
Jessica Guérand,
Vincent Millot,
Simona Rota-Nodari

Les lettres de recommandation sont à envoyer  avant le 29 mars à vincent.guirardel@univ-rennes1.fr"
PR,25,,,"Locaux :

Frédéric Bayart
Julien Bichon
Éric Gaudron (Président)
Michael Heusener
Simon Riche (Vice-président)

Extérieur(e)s :

Sophie Grivaux
Vincent Guirardel
Ariane Mézard
Anne Moreau
Antoine Touzé

----

Les lettres de recommandation sont à envoyer à Éric Gaudron

Eric.Gaudron@uca.fr"
MCF,25,26,,"Membres Internes
Marion DARBAS,
Thomas DUYCKAERTS (Vice-Président),
Jacek JENDREJ,
Jérôme LE ROUSSEAU,
Caterina VÂLCU,
Stéphane VENTO.

Membres Externes
Nabile BOUSSAID (Université de Franche-Comté),
Anne-Laure DALIBARD (Présidente, Sorbonne Université),
Nejla NOUAILI (Université Paris Dauphine),
Galina PERELMAN (Université Paris-Est Créteil),
Thierry RAMOND (Université Paris Saclay),
San VŨ NGỌC (Université de Rennes)

Les questions sur le poste sont à adresser au Vice-Président du Comité à l&#039;adresse duyckaer@math.univ-paris13.fr"
PR,27,,,"Mme GALLET DELPORTE, CAROLE
M. STEHLIK, MATEJ
Mme SIRANGELO, CRISTINA
M. CASTAGNA, GIUSEPPE
M. EHRHARD, THOMAS

M. NICAUD, CYRIL
M. JEANDEL, EMMANUEL
Mme CORTIER, VERONIQUE
M. MONNIAUX, DAVID
Mme GHIZELAN, SILVIA
Mme MILANI, ALESSIA
M. ZHOU, HANG
Mme FERNANDEZ, MARIBEL
M. CONCHON, SYLVAIN
"
MCF,27,,,"M CHEVRIER Vincent
Mme DUFLOT-KREMER Marie
M LANGLOIS David
Mme SMAIL-TABBONE Malika
M BLACHE Philippe
M CRABBÉ Benoit
Mme LEFEVRE Marie
M NADIF Mohammed
Mme SAVARY Agata
M VINCENT Jean-Marc
"
MCF,26,,,"Marie Albenque
Anna Ben-Hamou
Max Fathi
Hanène Mohamed
Julien Poisat
Olivier Raimond (vice-président)
Delphin Sénizergues
Marie Théret (présidente)


A l’attention des candidates et candidats :

Le comité de sélection ne prendra pas en compte d’éventuelles lettres de recommandation, il est inutile de nous en faire parvenir. Soyez assurés que nous étudierons tous les dossiers de candidature avec la plus grande attention."
PR,26,,,"Membres internes :

Guillaume Chiavassa, PR26, Centrale Méditerranée (Président du comité de sélection)
Mitra Fouladirad, PR26, Centrale Méditerranée (Vice-Présidente du comité de sélection)
Christophe Pouet, PR26, Centrale Méditerranée
Christophe Eloy, PR60, Centrale Méditerranée

Membres externes

Florence Hubert, PR26, université d&#039;Aix Marseille 
Guillemette Chapuisat, PR26, université d&#039;Aix Marseille
Sylvie Benzoni, PR26, université Lyon 1
Marc Massot, PR26, Polytechnique"
PR,27,,,"Membres externes :

- Bennani Younes
- Capponi Cécile
- Clavel Chloé
- Cleuziou Guillaume
- Limet Sébastien
- Morin Emmanuel
- Soualmia Lina

Membres internes :

- Chevallier Sylvain
- Duchesne Bruno
- Guigue Vincent 
- Névéol Aurélie
- Savary Agata"
MCF,26,,,"Membres extérieurs :

Anna Bonnet
Bertrand Cloez
Raphaël Forien
Sophie Hecht
Catherine Matias (présidente)
Sepideh Mirrahimi



Membres intérieurs :

John Chaussard
Matthieu Clertant 
Olivier Lafitte 
Thanh Mai Pham Ngoc (vice-présidente)
Hatem Zaag
Nicolas Vauchelet
"
PR,25,26,,"Extérieurs:
 Sylvie Corteel  
 Xavier Caruso  
 Elisabeth Gassiat  
 Thierry Levy  
 Frank Loray  
 Mylène Maida

Locaux 
 Franck Barthe   
 Lubomir Gavrilov
 Vincent Guedj (vice-président)
 Elisabeth Neuhauser (présidente)"
MCF,25,,,"BRINON Olivier
CASTAGNOS Guilhem
PELLET--MARY Alice
ZÉMOR Gilles


AUGOT Daniel
BORELLO Martino
FONTAINE Caroline
IONICA Sorina
NARDI Jade
OTMANI Ayoub"
MCF,27,,,"Membres internes LORIA :
- Sylvain Lazard (DR Inria), président
- Emmanuel Jeandel (PR UL), vice-président
- Dobrina Boltcheva (MCF UL)
- Véronique Cortier (DR CNRS)
- Thomas Lambert (MCF UL) 

Membres externes :
- Jean-Sébastien Franco (MCF INP Grenoble, LJK)
- Chantal Keller (MCF Université Saclay, LMF)
- Pooran Memari (CF CNRS, LIX)
- Alix Munier (PR Sorbonne Université, LIP6)
- Didier Rémy (DR Inria Paris)
- Stefano Secci (PR CNAM, Cédric)
- Benjamin Smith (CR Inria, LIX)
"
MCF,27,,,"GHAMRI-DOUDANE MOHAMED
RABAH MOURAD
SIDERE NICOLAS
BERTET KARELL
GOMEZ PETRA
GAUGUE ALAIN

MERGHEM-BOULAHIA LEILA
CARNEIRO VIANA ALINE
RAYAR FREDERIC
MARINCA DANA
TKACHENKO TULIIA
BRADAIS ABBAS"
PR,26,,,"Membres externes:

Cristina Butucea
Benoît Cadre
Sophie Donnet
Cécile Durot


Membres internes:

Jean-Marc Bardet (vice-président)
Alain Celisse (président)
Eva Löcherbach 
Bruno Nazaret
"
MCF,26,,,"Membres internes :

Buffe Rémi
Bunoiu-Schiltz Renata
Croisille Jean-Pierre
Faupin Jérémy
Lacroix-Violet Ingrid
Lequeurre Julien

Membres externes :

Baudouin Lucie
Carvalho Camille
Dardé Jérémi
Gérard-Varet David
Lohrengel Stéphanie
Rougerie Nicolas
"
MCF,26,,,"Léa BATTEUX
Elisabeth DUVAL
Célia JEAN-ALEXIS (Présidente)
Claire JOSEPH
Joseph NGATCHOU-WANDJI
Jean-François SCHEID
"
PR,26,,,"Claire Chainais
Oana Ivanovici
Hajer Bahouri
Julia Contreras
Jean-François Babadjian
Antoine Gloria
Thomas Duyckaerts
Francis Filbet"
MCF,26,,,"Roberta TITTARELLI
Gawtum NAMAH
Stéphane CHRETIEN
Caterina ZOTTO
Genevive DUSSON
Pierre MARECHAL
Benedicte PUIG
Sophie JAN
Jean-Marc NICOD
Morvan OUISSE

D&#039;après le document trouvé ici : https://www.supmicrotech.fr/sites/default/files/public/CONTENT/DOCUMENTS/recrutement/arrete_cos_mcf_4087_cnu_26.pdf"
MCF,26,,,"Assalé Adjé 
Aziz Belmiloudi 
Sonia Cafieri 
Jean-François Dupuy 
Nicolas Forcadel 
Mounir Haddou
Amélie Lambert 
Olivier Ley
Julien Mathiaud 
Rozenn Texier-Picard 
Isabelle Thibon
Irène Waldspurger 

 
 

"
MCF,27,,,\N
MCF,27,,,"Julien SAUNIER
Meritxell VINYALS
Carole ADAM
Sebastien PICAULT
Frédéric ARMETTA
Umberto GRANDI
Frédéric AMBLARD
Ileana OBER
Cécile TANNIER
Rallou THOMOPOULOS"
PR,27,,,"Frédéric Rousseau, vice-président 
Christine Paulin, présidente 
Claudia Frydman 
Georges-Pierre Bonneau 
Catherine Berrut 
Giuseppe Lipari 
Jérôme Leroux 
Valérie Viet Triem Tong
"
MCF,27,,,"M.	BALBO	Flavien	
Mme	CAMPS	Valérie	
M.	DELEUZE	Christophe	
M.	DEVISMES Stéphane	
Mme	GLEIZES	Marie-Pierre	
Mme	GONNORD	Laure	
M.	JAMONT	Jean-Paul	
Mme	MORIN-ALLORY	Katell	
M.	SERASSET Gilles	
Mme	TAMZALIT Dalila	
M.	VERCOUTER Laurent	
Mme	WAHL	Martine	


Président(e) :	Gilles SERASSET		
Vice-président(e) : Laure GONNORD		"
MCF,25,,,\N
MCF,26,,,"Internes:
Jean-François Coeurjolly (VP)
Jérôme David
Frédérique Letué
Jean-Charles Quinton
Mustapha Rachdi
Adeline Samson (P)

Externes:
Peggy Cénac
Jairo Cugliari
Julien Jacques
Arnaud Rousselle
Gwladys Toulemonde
Anne-Françoise Yao"
