nature,section,section2,section3,comite
MCF,26,,,"Emmanuelle Clément
Sandrine Dallaporta
Jean-François Delmas 
Damien Lamberton
Miguel Martinez
Florence Merlevède 
Fabien Panloup
Jacques Printems
Paul-Marie Samson (VP)
Marie Théret 
Michèle Thieullen
Viet Chi Tran (P)"
MCF,26,,,"Elodie Brunel 
Cathy Maugis 
Sana Louhichi 
Anne Philippe (VP) 
Yohann De Castro 
Robin Genuer 
Frédéric Lavancier 
Anthony Nouy
Jean-Marie Normand
Mathieu Ribatet (P)


"
MCF,26,,,"Interne Cnam 

AUDIGIER Vincent,  MCF, CNU 26
BAR-HEN Avner, PRCM, CNU 26
LATOUCHE Aurélien, PU, CNU26 
NIANG Ndèye, MCF, CNU 26 
RUSSOLILLO Giorgio, MCF, CNU 26 
SI SAID CHERFI Samira, PU, CNU27 

Externe 

BRY Xavier, MCF, CNU 26 
FALL Mame Diarra, MCF, CNU 26
HUSSON François, PU, CNECA 3
MAUMY Myriam, MCF, CNU 26 
PREDA Cristian, PU, CNU 26
VIGNEAU Evelyne, PU, CNECA 3
"
MCF,26,70,,"Mme CHESNAIS AURELIE
M. CROSS DAVID
M. MODESTE SIMON
Mme HELIOT CELINE
M. LEBLANC SERGE
Mme HERSANT MAGALI
Mme DOS REIS ASSUDE TERESA
M. MITHALAL JORIS
Mme RINALDI ANNE MARIE
M. RODITI ERIC"
MCF,26,,,"Mme DEROUET CHARLOTTE
Mme BELIAEVA TATIANA
M. NUSS PHILIPPE
Mme WACH NATHALIE
M. MODESTE SIMON
M. GRENIER-BOLEY NICOLAS
Mme CHESNAIS AURELIE
M. SABRA HUSSEIN
Mme COULANGE LALINA"
MCF,26,,,"========== Membres Externes ==========

Collège A

Simon Masnou 
Pascal Noble
Simona Rota Nodari 
Stéphanie Salmon 

Collège B

Cédric Chauvière 
Hélène Hivert
Lefebvre-Aline Lepot
Nathalie Verdière

========== Membres Internes ==========

Collège A

Clément Cancés
Sergueï Dachian
Clarisse Dhaenens
Olivier Goubet

Collège B

Caterina Calgaro
Vianney Combet
Jérémie Dequidt
Thomas Rey
"
MCF,26,,,"Anna Ben Hamou
Nicolas Broutin
Mireille Capitaine
Christophe Garban
Arnaud Guillin
Julien Poisat
Joseph Lehec
Justin Salez
Marielle Simon
Cristina Toninelli"
MCF,26,,,\N
MCF,26,,,"Membres internes
================
Sonia Jimenez (Présidente)
Olivier Gaudoin (vice-président)
Clémentine Prieur
Julien Chevallier
Loren Coquille
Hervé Guiol

Membres externes
================
Gersende Fort
Ying Jiao
Anthony Réveillac
Christophette Blanchet
Etienne Chevalier
Simone Scotti


"
MCF,26,,,"Matthieu Hillairet
Florence Hubert (Présidente)
Vanessa Lleras
Fabien Marche
Diane Peurichard
Yannick Privat
Gaël Raoul
Magali Ribot
Ariane Trescases
Nicolas Vauchelet "
MCF,26,27,,"Mathieu Cunche
Magali Bardet
Eric Blayo
Christina Boura
Françoise Jung
Pierre Karpman
Fabien Laguillaumie
Paolo Maistri
Marine Minier
David Monniaux
Marie-Laure Potet
Paul Zimmermann
"
MCF,27,,,"Lilian Bossuet
Rémi Emonet
Thierry Fournel
Bruno Sauviac
Christine Largeron
Charlotte Laclau
Julie Digne
Mickaela Keller
Marc Tommasi
Laure Morel
Laure Soulier
Rémy Grünblatt"
MCF,27,,,"Collège A:
* Gervet CARMEN (U. de Montpellier)
* Guillaume BELSON (INSA-LYON)
* Enrico FORMENTI (U. de Nice)
* David DEFOUR (U. de Perpignan)
* Samira EL YACOUBI (U. de Perpignan)

Collège B:
* Clément RAIEVSKY (U. Grenobles-Alpes)
* Isabelle MOUGENOT (U. de Montpellier)
* Mouna KAMEL-LUCRECE (U. de Perpignan)
* Frédéric THIERY (U. de Perpignan)
* Martin ROSALIE (U. de Perpignan)"
MCF,27,,,\N
MCF,27,,,"Mathilde Bouvel
Patricia Bouyer-Decitre
Raphaëlle Chaine
Philippe Duchon
Rémi Forax
Amélie Gheerbrant
Jean-Christophe Novelli
Vincent Pilaud
Carine Pivoteau
Éric Colin de Verdière
Stéphane Vialette
Vincent Nozick"
MCF,61,27,,"- ABDELATTIF Slim (INSA, LAAS)
- ALATA Eric (INSA, LAAS)
- BENSALEM Saddek (VERIMAG Grenoble)
- CADENAT Viviane (UPS, LAAS)
- CHOQUET-GENIET Annie (LIAS Poitiers)
- ENCRENAZ Emmanuelle (LIP6 Paris)
- GARCIA Germain (INSA, LAAS)
- GODARY-DEJEAN Karen (LIRMM Montpellier)
- HUGUET Marie-José (INSA, LAAS, Présidente)
- KRITIKAKOU Angeliki (IRISA Rennes)
- LOPEZ Pierre (CNRS, LAAS)
- ROUX Olivier (Ecole Centrale Nantes)"
MCF,61,,,"- BARROT-LATTES Christine (UPS, ICA)
- COMBETTES Stéphanie (UPS, IRIT)
- COURTIAL Estelle (Univ d’Orléans)
- DUBUC David (UPS, LAAS, président)
- ESPINOUSE Marie-Laure (IUT GEII U. Grenoble)
- FARAUT Gregory (ENS Paris Saclay)
- GALASSO François (IUT QLIO de Rodez)
- RAMDANI Nacim (IUT de Bourges)
- ROUX Gilles (UPS, LAAS)
- TARBOURIECH Sophie (CNRS, LAAS)"
MCF,61,,,"- BERTHOU Pascal (UPS, LAAS)
- DI MASCOLO Maria (CNRS, G-SCOP)
- DUNE Claire (Université de Toulon, COSMER)
- FOLIO David (INSA Centre Val de Loire, PRISME)
- JAUBERTHIE Carine (UPS, LAAS)
- LOPEZ Pierre (CNRS, LAAS)
- SAUER Nathalie (Université Lorraine,  LGIPM)
- SCHÖN Walter (UTC Compiègne, HeuDiaSyc)
- STASSE Olivier (CNRS, LAAS)
- TRUILLET Philippe (UPS, IRIT, Président)"
MCF,61,,,"- CHETTO Maryline (Nantes Université, LS2N, Présidente)
- CASTANIER Bruno (Université d&#039;Angers, LARIS)
- DA CUNHA Catherine (Centrale Nantes, LS2N)
- GUERET Christelle (Université d&#039;Angers, LARIS)
- CASTAGLIOLA Philippe (Nantes Université, LS2N) 
- PANETTO Hervé (Université de Lorraine, CRAN)
- LAROCHE Florent (Centrale Nantes, LS2N)
- LAVAL Jannick (Université Lyon 2, DISP)
- HARZALLAH Mounira (Nantes Université, LS2N)
- RAUFFET Philippe (UBS, Lab-STICC)
- CANTO Cécile (Nantes Université, GEPEA)
- SMITH-GUERIN Nathalie (UBS, Lab-STICC)
"
MCF,61,,,\N
MCF,61,,,"Internes UL :

- Mᵐᵉ Alba MÁLAGA SABOGAL (MCF27) (absente)
- M. Olivier CASPARY (MCF61)
- M. Kondo HLOINDO ADJALLAH (PR61)
- M. Imed KACEM (PR27)
- Mᵐᵉ Myriam SAHNOUNE (MCF27)


Membres extérieurs :
- Mᵐᵉ Zineb SIMEU (PR61)
- Mᵐᵉ Marie-Ange MANIER (MCF61)
- M. Adnen ELAMRAOUI (MCF61)  
- M. Pascal BRUNIAUX (PR61)
- M. Tarek RAISSI (PR61)"
MCF,61,,,"Monsieur BIGUE Laurent PR 61 oui UHA
Monsieur LAUFFENBURGER Jean-Philippe PR 61 oui UHA
Madame AUBRY Evelyne PR 60 oui UHA
Monsieur FOULONNEAU Alban MCF 61 oui UHA
Madame KOHLER Sophie MCF 61 oui UHA
Monsieur LAPRAY Pierre-Jean MCF 61 oui UHA
Madame AINOUZ Samia PR 61 oui INSA Rouen Normandie
Madame NUZILLARD Danielle PR 61 oui Univ. Reims CA
Monsieur RUICHECK Yassine PR 61 oui UTBM
Monsieur KIEFER Renaud MCF 63 oui INSA Strasbourg
Monsieur BOUSEFSAF Frédéric MCF 61 oui Univ. Lorraine
Madame TEULIERE Céline MCF 61 oui Univ. Clermont Auvergne"
MCF,61,27,,"LALIGANT Olivier PR61 - IUT Le Creusot ImViA
MARZANI Franck PR 27 - IUT Dijon-Auxerre ImViA
BOUAKAZ Saïda PR 27 - Univ. Lyon 1 LIRIS
LE HEGARAT Sylvie PR 61 - Univ. Paris-Saclay SATIE
BRICQ Stéphanie MCF 27 - UFR S&amp;T ImViA
LECLERC Sarah MCF 61 - UFR S&amp;T ImViA
MAVROMATIS Sébastien MCF 61 - Aix Marseille Univ. LIS
GAC Nicolas MCF 61 - Univ. Paris Saclay L2S"
MCF,63,61,,"- ACCETTURA Nicola (CNRS, LAAS)
- ALATA Eric (INSA, LAAS)
- ANGHEL Lorena (SPINTEC Grenoble)
- BILLABERT Anne-Laure (ESYCOM Paris)
- DEJOUS Corinne (IMS Bordeaux)
- GARCIA Germain (INSA, LAAS)
- HEMOUR Simon (IMS Bordeaux)
- MARTIN Audrey (XLIM Limoges)
- MENINI Philippe (UPS, LAAS)
- MIGLIORE Vincent (INSA, LAAS)
- ROLLAND Nathalie (IRCICA Lille)
- TEMPLE-BOYER Pierre (CNRS, LAAS, Président)"
MCF,61,,,"Kamal Medjaher
Lydie Nouveliere
Dos Santos Martins Valérie
Federica Garin 
Sébastien LAHAYE
Ina Taralova
Sébastien Paul 
Frederic Semet
Armand Toguyeni
Nathalie DANGOUMAU"
PR,26,,,"Membres externes:
Hélène Barucq
Monique Chyba
Paola Goatin
Jalal Fadili (président)
Jérôme Le Rousseau
Olivier Ley
Emmanuel Trélat

Membres internes
Carole Le Guyader
Nicolas Forcadel (vice-président)
Witold Respondek"
PR,27,,,"Mireille Blay-Fornarino
Philippe Lahire
Etienne Lozes (président)
Pascal Molli
Olivier Pantz
Florence Sedes 
Lynda Tamine Lechani
Sophie Tison (vice-présidente)
"
PR,26,,,\N
PR,25,,,\N
PR,26,27,,\N
PR,25,,,"membres locaux:
Gilles Carron
Benoit Grébert
Assia Mahboubi
Yann Rollin


Membres extérieurs:

Julie Deserti
Penka Georgieva
Pierre Pansu
Pascale Roesch"
PR,26,,,\N
PR,26,,,\N
PR,25,26,,"Marie-Claude Arnaud
Patrice Bertail
Daniel Boivin
Rainer Buckdahn
Fabienne Castell
Brice Franke (vice-président)
Johannes Huisman (président)
Quansheng Liu
Eva Löcherbach
Véronique Maume-Deschamps
Françoise Pène"
PR,26,70,,"OUVRIER BUFFET Cécile
ADEN Joelle
KLOECKNER Benoit
SCHMITT Nicolas
DE HOSSON Cécile
HERSANT Magali
RODITI Eric
GIBEL Patrick
EMPRUN Fabien
CHAACHOUA Hamid"
PR,25,,,"Membres internes

Anne Pichon
Andrei Teleman
David Kohel
Thierry Gallouët

Membres externes

Anne-Marie Aubert
Sébastien Gouëzel
Isabelle Chalendar
Serge Cantat
Christine Lescop

"
PR,26,,,"[Exterieurs]
Christophe Prud&#039;homme - Président 
Marcela Szopos
Paola Goatin
Erwan Faou

[Locaux]
Rodolphe Turpault 
Astrid Decoene
Franck Sueur
Christophe Bacon"
PR,27,,,\N
PR,27,,,"Membres internes:
- Abel Marie-Hélène
- Bonnifait Philippe
- Cherfaoui Véronique
- Lagrue Sylvain (vice-président du comité)

Membres externes : 
- Bienvenu Meghyn
- Pélachaud Catherine
- Maudet Nicolas (président du comité)
- Sèdes	Florence
- Vercouter Laurent
- De Loor Pierre"
PR,27,,,"Christophe Gravier
Florence Maraninchi
François Pecheux
Gery Casiez
Marco Winckler
Vincent Berry

Agata Savary
Dominique Quadri
Evelyne Contejean
Marc Baboulin
Nicole Bidoit
Sylvie Le Hegarat

"
PR,27,,,\N
PR,27,,,\N
PR,27,,,"Internes :

Régine Laleau (PU, présidente)
Florent Madeleine (PU, vice-président)
Lynda Mokdad (PU)
Daniele Varacca (PU)

Externes :

Catherine Dubois (PU)
Arnaud Durand (PU)
Jérôme Durand-Lose (PU)
Hannah Klaudel (PU)"
PR,61,27,,"Internes :
Merghem-Boulahia Leila (p)
Amodeo Lionel
Labadie Nacima
Maurer Thomas

Externes :
Allaoui Hamid (vp)
Talbi El-Ghazali
Bril El Haouzi Hind
Sauer Nathalie"
MCF,26,6,,"BIARD Romain
CHEVALIER Etienne
COUSIN Areski
DOROBANTU Diana (Vice-Présidente)
GAJEWSKI Jean-François
JIAO Ying (Présidente)
LEBOISNE Nicolas 
LELONG Jérôme
MAUME-DESCHAMPS Véronique
THOMAS Maud"
MCF,26,,,"Membres locaux :

BOUBACAR MAINASSARA Yacouba
DOMBRY Clément
DUSSON Geneviève
GOGA Camélia
LE MERDY Christian (Président)
POLIZZI Bastien


Membres extérieurs :

DABO Sophie
DE CASTRO Yohann
GODICHON-BAGGIONI Antoine
OLTEANU Mariana
SABOURIN Anne
THOMAS Maud
"
MCF,27,61,,"Membres internes :
 - Mᵐᵉ Marie-Hélène Abel, PR, section CNU 27 ;
 - M. Khaled Belahcene, MCF, section CNU 27 ;
 - M. Philippe Bonnifait, PR, section CNU 61 ;
 - M. Sébastion Destercke, CR, section CNRS 6 ;
 - M. Yves Grandvalet, DR, section CNRS 6 ;
 - M. Jean-Benoist Leger, MCF, section CNU 61 ;

Membres externes :
 - M. Salem Benferhat, PR, section CNU 27 ;
 - Mᵐᵉ Céline Hudelot, PR, section CNU 27 ;
 - Mᵐᵉ Christine Keribin, MCF, section CNU 26 ;
 - Mᵐᵉ Sylvie Le Hegarat-Mascle, PR, section CNU 61 ;
 - Mᵐᵉ Marie-Jeanne Lesot, MCF, section CNU 27 ;
 - Mᵐᵉ Marie-Hélène Masson, MCF, section CNU 61 ;
 - Mᵐᵉ Marie Szafransky, MCF, section CNU 27 ;
 - M. Bruno Zanuttini, PR, section CNU 27 ;"
PR,61,,,"- ARTIGUES Christian (CNRS, LAAS)
- BERENGUER Christophe (GIPSA-Lab Grenoble)
- COCQUEMPOT Vincent (CRISTAL Lille)
- DRAGOMIRESCU Daniela (INSA, LAAS)
- FOULADIRAD Mitra (LM2S Marseille)
- GARCIA Germain (INSA, LAAS)
- KAANICHE Mohamed (CNRS, LAAS)
- SAUER Nathalie (LGIPM Metz)
- SIMEU-ABAZI Zineb (G-SCOP Grenoble)
- VERNADAT François (INSA, LAAS, Président)"
